STNAME,CTYNAME,Year,population
Texas,Deaf Smith,1994,9347
Texas,Deaf Smith,1995,9290
Texas,Deaf Smith,1996,9111
Texas,Deaf Smith,1997,8948
Texas,Deaf Smith,1998,8743
Texas,Deaf Smith,1999,8482
Texas,Delta,1990,4743
Texas,Delta,1991,4739
Texas,Delta,1992,4667
Texas,Delta,1993,4608
Texas,Delta,1994,4678
Texas,Delta,1995,4763
Texas,Delta,1996,4818
Texas,Delta,1997,4860
Texas,Delta,1998,4857
Texas,Delta,1999,4882
Texas,Denton,1990,257721
Texas,Denton,1991,265092
Texas,Denton,1992,273500
Texas,Denton,1993,283241
Texas,Denton,1994,295620
Texas,Denton,1995,307415
Texas,Denton,1996,320083
Texas,Denton,1997,333869
Texas,Denton,1998,350645
Texas,Denton,1999,368388
Texas,DeWitt,1990,14494
Texas,DeWitt,1991,14152
Texas,DeWitt,1992,14055
Texas,DeWitt,1993,13903
Texas,DeWitt,1994,13724
Texas,DeWitt,1995,14538
Texas,DeWitt,1996,14452
Texas,DeWitt,1997,14340
Texas,DeWitt,1998,14137
Texas,DeWitt,1999,13778
Texas,Dickens,1990,2061
Texas,Dickens,1991,1975
Texas,Dickens,1992,1985
Texas,Dickens,1993,1965
Texas,Dickens,1994,1922
Texas,Dickens,1995,1854
Texas,Dickens,1996,1819
Texas,Dickens,1997,1765
Texas,Dickens,1998,1729
Texas,Dickens,1999,1671
Texas,Dimmit,1990,1775
Texas,Dimmit,1991,1771
Texas,Dimmit,1992,1703
Texas,Dimmit,1993,1666
Texas,Dimmit,1994,1652
Texas,Dimmit,1995,1588
Texas,Dimmit,1996,1538
Texas,Dimmit,1997,1513
Texas,Dimmit,1998,1470
Texas,Dimmit,1999,1414
Texas,Donley,1990,3532
Texas,Donley,1991,3410
Texas,Donley,1992,3405
Texas,Donley,1993,3487
Texas,Donley,1994,3563
Texas,Donley,1995,3657
Texas,Donley,1996,3657
Texas,Donley,1997,3611
Texas,Donley,1998,3637
Texas,Donley,1999,3627
Texas,Duval,1990,1648
Texas,Duval,1991,1600
Texas,Duval,1992,1552
Texas,Duval,1993,1501
Texas,Duval,1994,1465
Texas,Duval,1995,1769
Texas,Duval,1996,1724
Texas,Duval,1997,1683
Texas,Duval,1998,1653
Texas,Duval,1999,1607
Texas,Eastland,1990,17026
Texas,Eastland,1991,16855
Texas,Eastland,1992,16554
Texas,Eastland,1993,16489
Texas,Eastland,1994,16315
Texas,Eastland,1995,16383
Texas,Eastland,1996,16287
Texas,Eastland,1997,16084
Texas,Eastland,1998,15940
Texas,Eastland,1999,15764
Texas,Ector,1990,81892
Texas,Ector,1991,82269
Texas,Ector,1992,82400
Texas,Ector,1993,81790
Texas,Ector,1994,81318
Texas,Ector,1995,80509
Texas,Ector,1996,80069
Texas,Ector,1997,79311
Texas,Ector,1998,79642
Texas,Ector,1999,78068
Texas,Edwards,1990,1102
Texas,Edwards,1991,1074
Texas,Edwards,1992,1211
Texas,Edwards,1993,1387
Texas,Edwards,1994,1568
Texas,Edwards,1995,1687
Texas,Edwards,1996,1922
Texas,Edwards,1997,2016
Texas,Edwards,1998,2054
Texas,Edwards,1999,2079
Texas,Ellis,1990,74346
Texas,Ellis,1991,75108
Texas,Ellis,1992,76214
Texas,Ellis,1993,77499
Texas,Ellis,1994,78758
Texas,Ellis,1995,80252
Texas,Ellis,1996,82528
Texas,Ellis,1997,84892
Texas,Ellis,1998,87109
Texas,Ellis,1999,89806
Texas,El Paso,1990,184746
Texas,El Paso,1991,186403
Texas,El Paso,1992,186677
Texas,El Paso,1993,189046
Texas,El Paso,1994,188475
Texas,El Paso,1995,188087
Texas,El Paso,1996,185660
Texas,El Paso,1997,184471
Texas,El Paso,1998,182883
Texas,El Paso,1999,180643
Texas,Erath,1990,25607
Texas,Erath,1991,25806
Texas,Erath,1992,25886
Texas,Erath,1993,26274
Texas,Erath,1994,26923
Texas,Erath,1995,27254
Texas,Erath,1996,27514
Texas,Erath,1997,27953
Texas,Erath,1998,27868
Texas,Erath,1999,27859
Texas,Falls,1990,15790
Texas,Falls,1991,15555
Texas,Falls,1992,15502
Texas,Falls,1993,15702
Texas,Falls,1994,15660
Texas,Falls,1995,15495
Texas,Falls,1996,15481
Texas,Falls,1997,15291
Texas,Falls,1998,15074
Texas,Falls,1999,14809
Texas,Fannin,1990,24344
Texas,Fannin,1991,24048
Texas,Fannin,1992,24029
Texas,Fannin,1993,24345
Texas,Fannin,1994,24523
Texas,Fannin,1995,25737
Texas,Fannin,1996,26641
Texas,Fannin,1997,26893
Texas,Fannin,1998,27371
Texas,Fannin,1999,27635
Texas,Fayette,1990,18387
Texas,Fayette,1991,18253
Texas,Fayette,1992,18532
Texas,Fayette,1993,18738
Texas,Fayette,1994,18885
Texas,Fayette,1995,19030
Texas,Fayette,1996,18956
Texas,Fayette,1997,18928
Texas,Fayette,1998,19080
Texas,Fayette,1999,19107
Texas,Fisher,1990,3847
Texas,Fisher,1991,3684
Texas,Fisher,1992,3611
Texas,Fisher,1993,3548
Texas,Fisher,1994,3479
Texas,Fisher,1995,3505
Texas,Fisher,1996,3425
Texas,Fisher,1997,3298
Texas,Fisher,1998,3235
Texas,Fisher,1999,3139
Texas,Floyd,1990,5189
Texas,Floyd,1991,5132
Texas,Floyd,1992,5065
Texas,Floyd,1993,4899
Texas,Floyd,1994,4802
Texas,Floyd,1995,4785
Texas,Floyd,1996,4716
Texas,Floyd,1997,4632
Texas,Floyd,1998,4589
Texas,Floyd,1999,4473
Texas,Foard,1990,1576
Texas,Foard,1991,1534
Texas,Foard,1992,1490
Texas,Foard,1993,1467
Texas,Foard,1994,1448
Texas,Foard,1995,1472
Texas,Foard,1996,1476
Texas,Foard,1997,1459
Texas,Foard,1998,1429
Texas,Foard,1999,1388
Texas,Fort Bend,1990,185716
Texas,Fort Bend,1991,195697
Texas,Fort Bend,1992,205837
Texas,Fort Bend,1993,215147
Texas,Fort Bend,1994,223562
Texas,Fort Bend,1995,232072
Texas,Fort Bend,1996,242586
Texas,Fort Bend,1997,252120
Texas,Fort Bend,1998,263578
Texas,Fort Bend,1999,274957
Texas,Franklin,1990,7516
Texas,Franklin,1991,7562
Texas,Franklin,1992,7650
Texas,Franklin,1993,7996
Texas,Franklin,1994,8239
Texas,Franklin,1995,8547
Texas,Franklin,1996,8845
Texas,Franklin,1997,9060
Texas,Franklin,1998,9216
Texas,Franklin,1999,9400
Texas,Freestone,1990,15220
Texas,Freestone,1991,15141
Texas,Freestone,1992,15088
Texas,Freestone,1993,15709
Texas,Freestone,1994,15713
Texas,Freestone,1995,16236
Texas,Freestone,1996,16317
Texas,Freestone,1997,16369
Texas,Freestone,1998,16445
Texas,Freestone,1999,16415
Texas,Frio,1990,3822
Texas,Frio,1991,3955
Texas,Frio,1992,4655
Texas,Frio,1993,4661
Texas,Frio,1994,4558
Texas,Frio,1995,4772
Texas,Frio,1996,4800
Texas,Frio,1997,4700
Texas,Frio,1998,4631
Texas,Frio,1999,4578
Texas,Gaines,1990,9558
Texas,Gaines,1991,9503
Texas,Gaines,1992,9425
Texas,Gaines,1993,9320
Texas,Gaines,1994,9396
Texas,Gaines,1995,9406
Texas,Gaines,1996,9336
Texas,Gaines,1997,9250
Texas,Gaines,1998,9237
Texas,Gaines,1999,9051
Texas,Galveston,1990,188427
Texas,Galveston,1991,191683
Texas,Galveston,1992,194744
Texas,Galveston,1993,197899
Texas,Galveston,1994,199144
Texas,Galveston,1995,200587
Texas,Galveston,1996,201923
Texas,Galveston,1997,202942
Texas,Galveston,1998,204103
Texas,Galveston,1999,205862
Texas,Garza,1990,3705
Texas,Garza,1991,3614
Texas,Garza,1992,3531
Texas,Garza,1993,3519
Texas,Garza,1994,3343
Texas,Garza,1995,3235
Texas,Garza,1996,3190
Texas,Garza,1997,3178
Texas,Garza,1998,3092
Texas,Garza,1999,2999
Texas,Gillespie,1990,14816
Texas,Gillespie,1991,14968
Texas,Gillespie,1992,15249
Texas,Gillespie,1993,15786
Texas,Gillespie,1994,15986
Texas,Gillespie,1995,16199
Texas,Gillespie,1996,16329
Texas,Gillespie,1997,16487
Texas,Gillespie,1998,16589
Texas,Gillespie,1999,16832
Texas,Glasscock,1990,1022
Texas,Glasscock,1991,1027
Texas,Glasscock,1992,1011
Texas,Glasscock,1993,1039
Texas,Glasscock,1994,1001
Texas,Glasscock,1995,961
Texas,Glasscock,1996,930
Texas,Glasscock,1997,929
Texas,Glasscock,1998,898
Texas,Glasscock,1999,922
Texas,Goliad,1990,3868
Texas,Goliad,1991,3854
Texas,Goliad,1992,3810
Texas,Goliad,1993,3813
Texas,Goliad,1994,3773
Texas,Goliad,1995,3885
Texas,Goliad,1996,3953
Texas,Goliad,1997,4045
Texas,Goliad,1998,4087
Texas,Goliad,1999,4110
Texas,Gonzales,1990,11238
Texas,Gonzales,1991,11202
Texas,Gonzales,1992,11063
Texas,Gonzales,1993,10985
Texas,Gonzales,1994,10970
Texas,Gonzales,1995,10901
Texas,Gonzales,1996,10831
Texas,Gonzales,1997,10736
Texas,Gonzales,1998,10580
Texas,Gonzales,1999,10499
Texas,Gray,1990,21948
Texas,Gray,1991,21674
Texas,Gray,1992,21585
Texas,Gray,1993,21563
Texas,Gray,1994,21293
Texas,Gray,1995,21198
Texas,Gray,1996,21454
Texas,Gray,1997,21196
Texas,Gray,1998,21081
Texas,Gray,1999,20736
Texas,Grayson,1990,92358
Texas,Grayson,1991,92845
Texas,Grayson,1992,92498
Texas,Grayson,1993,93006
Texas,Grayson,1994,93823
Texas,Grayson,1995,94669
Texas,Grayson,1996,96582
Texas,Grayson,1997,97221
Texas,Grayson,1998,98381
Texas,Grayson,1999,99907
Texas,Gregg,1990,101545
Texas,Gregg,1991,103174
Texas,Gregg,1992,103971
Texas,Gregg,1993,104514
Texas,Gregg,1994,105242
Texas,Gregg,1995,105896
Texas,Gregg,1996,107120
Texas,Gregg,1997,107826
Texas,Gregg,1998,108183
Texas,Gregg,1999,108223
Texas,Grimes,1990,16388
Texas,Grimes,1991,16576
Texas,Grimes,1992,16742
Texas,Grimes,1993,17100
Texas,Grimes,1994,17908
Texas,Grimes,1995,18329
Texas,Grimes,1996,18671
Texas,Grimes,1997,19259
Texas,Grimes,1998,19593
Texas,Grimes,1999,20089
Texas,Guadalupe,1990,46058
Texas,Guadalupe,1991,46397
Texas,Guadalupe,1992,46583
Texas,Guadalupe,1993,47431
Texas,Guadalupe,1994,48486
Texas,Guadalupe,1995,49335
Texas,Guadalupe,1996,50310
Texas,Guadalupe,1997,51496
Texas,Guadalupe,1998,52781
Texas,Guadalupe,1999,53659
Texas,Hale,1990,20515
Texas,Hale,1991,20403
Texas,Hale,1992,20456
Texas,Hale,1993,20196
Texas,Hale,1994,20128
Texas,Hale,1995,20387
Texas,Hale,1996,20187
Texas,Hale,1997,19939
Texas,Hale,1998,19792
Texas,Hale,1999,19437
Texas,Hall,1990,3162
Texas,Hall,1991,3152
Texas,Hall,1992,3124
Texas,Hall,1993,3049
Texas,Hall,1994,3007
Texas,Hall,1995,2938
Texas,Hall,1996,2928
Texas,Hall,1997,2862
Texas,Hall,1998,2802
Texas,Hall,1999,2746
Texas,Hamilton,1990,7310
Texas,Hamilton,1991,7174
Texas,Hamilton,1992,7143
Texas,Hamilton,1993,7051
Texas,Hamilton,1994,6986
Texas,Hamilton,1995,7028
Texas,Hamilton,1996,7055
Texas,Hamilton,1997,7115
Texas,Hamilton,1998,7103
Texas,Hamilton,1999,7043
Texas,Hansford,1990,4675
Texas,Hansford,1991,4554
Texas,Hansford,1992,4492
Texas,Hansford,1993,4328
Texas,Hansford,1994,4240
Texas,Hansford,1995,4128
Texas,Hansford,1996,4108
Texas,Hansford,1997,4133
Texas,Hansford,1998,4093
Texas,Hansford,1999,4102
Texas,Hardeman,1990,4693
Texas,Hardeman,1991,4448
Texas,Hardeman,1992,4474
Texas,Hardeman,1993,4405
Texas,Hardeman,1994,4373
Texas,Hardeman,1995,4291
Texas,Hardeman,1996,4205
Texas,Hardeman,1997,4073
Texas,Hardeman,1998,3977
Texas,Hardeman,1999,3809
Texas,Hardin,1990,40714
Texas,Hardin,1991,41617
Texas,Hardin,1992,42620
Texas,Hardin,1993,43821
Texas,Hardin,1994,44783
Texas,Hardin,1995,45584
Texas,Hardin,1996,46428
Texas,Hardin,1997,47529
Texas,Hardin,1998,47970
Texas,Hardin,1999,48454
Texas,Harris,1990,2211381
Texas,Harris,1991,2251967
Texas,Harris,1992,2285874
Texas,Harris,1993,2305192
Texas,Harris,1994,2321028
Texas,Harris,1995,2331257
Texas,Harris,1996,2345884
Texas,Harris,1997,2362156
Texas,Harris,1998,2384421
Texas,Harris,1999,2402410
Texas,Harrison,1990,56297
Texas,Harrison,1991,55961
Texas,Harrison,1992,55998
Texas,Harrison,1993,56605
Texas,Harrison,1994,56821
Texas,Harrison,1995,57293
Texas,Harrison,1996,57757
Texas,Harrison,1997,57980
Texas,Harrison,1998,58321
Texas,Harrison,1999,58279
Texas,Hartley,1990,3428
Texas,Hartley,1991,3438
Texas,Hartley,1992,3481
Texas,Hartley,1993,3495
Texas,Hartley,1994,3545
Texas,Hartley,1995,4437
Texas,Hartley,1996,4544
Texas,Hartley,1997,4425
Texas,Hartley,1998,4403
Texas,Hartley,1999,4512
Texas,Haskell,1990,5509
Texas,Haskell,1991,5455
Texas,Haskell,1992,5408
Texas,Haskell,1993,5305
Texas,Haskell,1994,5132
Texas,Haskell,1995,4991
Texas,Haskell,1996,4880
Texas,Haskell,1997,4797
Texas,Haskell,1998,4764
Texas,Haskell,1999,4618
Texas,Hays,1990,47667
Texas,Hays,1991,48239
Texas,Hays,1992,48786
Texas,Hays,1993,49688
Texas,Hays,1994,51885
Texas,Hays,1995,54093
Texas,Hays,1996,55669
Texas,Hays,1997,57612
Texas,Hays,1998,59409
Texas,Hays,1999,60962
Texas,Hemphill,1990,3291
Texas,Hemphill,1991,3254
Texas,Hemphill,1992,3061
Texas,Hemphill,1993,2995
Texas,Hemphill,1994,3050
Texas,Hemphill,1995,3087
Texas,Hemphill,1996,3130
Texas,Hemphill,1997,3120
Texas,Hemphill,1998,3043
Texas,Hemphill,1999,2975
Texas,Henderson,1990,56304
Texas,Henderson,1991,56720
Texas,Henderson,1992,57433
Texas,Henderson,1993,58421
Texas,Henderson,1994,59366
Texas,Henderson,1995,61042
Texas,Henderson,1996,62275
Texas,Henderson,1997,64043
Texas,Henderson,1998,65592
Texas,Henderson,1999,67083
Texas,Hidalgo,1990,58002
Texas,Hidalgo,1991,59266
Texas,Hidalgo,1992,60456
Texas,Hidalgo,1993,62033
Texas,Hidalgo,1994,63252
Texas,Hidalgo,1995,63975
Texas,Hidalgo,1996,64229
Texas,Hidalgo,1997,64268
Texas,Hidalgo,1998,64403
Texas,Hidalgo,1999,64366
Texas,Hill,1990,25023
Texas,Hill,1991,25132
Texas,Hill,1992,25187
Texas,Hill,1993,25440
Texas,Hill,1994,25754
Texas,Hill,1995,26286
Texas,Hill,1996,26651
Texas,Hill,1997,27064
Texas,Hill,1998,27422
Texas,Hill,1999,27775
Texas,Hockley,1990,16604
Texas,Hockley,1991,16664
Texas,Hockley,1992,16602
Texas,Hockley,1993,16408
Texas,Hockley,1994,16200
Texas,Hockley,1995,15724
Texas,Hockley,1996,15542
Texas,Hockley,1997,15309
Texas,Hockley,1998,15036
Texas,Hockley,1999,14663
Texas,Hood,1990,27568
Texas,Hood,1991,28658
Texas,Hood,1992,29464
Texas,Hood,1993,29318
Texas,Hood,1994,30133
Texas,Hood,1995,31711
Texas,Hood,1996,33045
Texas,Hood,1997,34040
Texas,Hood,1998,35151
Texas,Hood,1999,36483
Texas,Hopkins,1990,27411
Texas,Hopkins,1991,27541
Texas,Hopkins,1992,27586
Texas,Hopkins,1993,27599
Texas,Hopkins,1994,27872
Texas,Hopkins,1995,28062
Texas,Hopkins,1996,28357
Texas,Hopkins,1997,28368
Texas,Hopkins,1998,28514
Texas,Hopkins,1999,28681
Texas,Houston,1990,20482
Texas,Houston,1991,20590
Texas,Houston,1992,20594
Texas,Houston,1993,20770
Texas,Houston,1994,20862
Texas,Houston,1995,20885
Texas,Houston,1996,20684
Texas,Houston,1997,20766
Texas,Houston,1998,20909
Texas,Houston,1999,21055
Texas,Howard,1990,23884
Texas,Howard,1991,23703
Texas,Howard,1992,23464
Texas,Howard,1993,23280
Texas,Howard,1994,23158
Texas,Howard,1995,23081
Texas,Howard,1996,22913
Texas,Howard,1997,22517
Texas,Howard,1998,22275
Texas,Howard,1999,21778
Texas,Hudspeth,1990,987
Texas,Hudspeth,1991,965
Texas,Hudspeth,1992,948
Texas,Hudspeth,1993,931
Texas,Hudspeth,1994,908
Texas,Hudspeth,1995,953
Texas,Hudspeth,1996,953
Texas,Hudspeth,1997,948
Texas,Hudspeth,1998,925
Texas,Hudspeth,1999,912
Texas,Hunt,1990,61530
Texas,Hunt,1991,61124
Texas,Hunt,1992,62027
Texas,Hunt,1993,62600
Texas,Hunt,1994,62565
Texas,Hunt,1995,63282
Texas,Hunt,1996,64255
Texas,Hunt,1997,65126
Texas,Hunt,1998,66404
Texas,Hunt,1999,67685
Texas,Hutchinson,1990,23299
Texas,Hutchinson,1991,23298
Texas,Hutchinson,1992,22985
Texas,Hutchinson,1993,22800
Texas,Hutchinson,1994,22471
Texas,Hutchinson,1995,22085
Texas,Hutchinson,1996,21749
Texas,Hutchinson,1997,21426
Texas,Hutchinson,1998,21423
Texas,Hutchinson,1999,21043
Texas,Irion,1990,1237
Texas,Irion,1991,1193
Texas,Irion,1992,1228
Texas,Irion,1993,1228
Texas,Irion,1994,1239
Texas,Irion,1995,1214
Texas,Irion,1996,1246
Texas,Irion,1997,1228
Texas,Irion,1998,1233
Texas,Irion,1999,1198
Texas,Jack,1990,6688
Texas,Jack,1991,6540
Texas,Jack,1992,6554
Texas,Jack,1993,6559
Texas,Jack,1994,6623
Texas,Jack,1995,6709
Texas,Jack,1996,6910
Texas,Jack,1997,7011
Texas,Jack,1998,7115
Texas,Jack,1999,7141
Texas,Jackson,1990,10290
Texas,Jackson,1991,10101
Texas,Jackson,1992,10148
Texas,Jackson,1993,10426
Texas,Jackson,1994,10475
Texas,Jackson,1995,10400
Texas,Jackson,1996,10373
Texas,Jackson,1997,10318
Texas,Jackson,1998,10213
Texas,Jackson,1999,10100
Texas,Jasper,1990,30489
Texas,Jasper,1991,30529
Texas,Jasper,1992,30767
Texas,Jasper,1993,31253
Texas,Jasper,1994,31572
Texas,Jasper,1995,31871
Texas,Jasper,1996,32232
Texas,Jasper,1997,32553
Texas,Jasper,1998,32690
Texas,Jasper,1999,32705
Texas,Jeff Davis,1990,1149
Texas,Jeff Davis,1991,1138
Texas,Jeff Davis,1992,1137
Texas,Jeff Davis,1993,1176
Texas,Jeff Davis,1994,1199
Texas,Jeff Davis,1995,1174
Texas,Jeff Davis,1996,1203
Texas,Jeff Davis,1997,1224
Texas,Jeff Davis,1998,1273
Texas,Jeff Davis,1999,1280
Texas,Jefferson,1990,227919
Texas,Jefferson,1991,229664
Texas,Jefferson,1992,230840
Texas,Jefferson,1993,232342
Texas,Jefferson,1994,231232
Texas,Jefferson,1995,231460
Texas,Jefferson,1996,229229
Texas,Jefferson,1997,227791
Texas,Jefferson,1998,227248
Texas,Jefferson,1999,226888
Texas,Jim Hogg,1990,459
Texas,Jim Hogg,1991,465
Texas,Jim Hogg,1992,449
Texas,Jim Hogg,1993,434
Texas,Jim Hogg,1994,423
Texas,Jim Hogg,1995,404
Texas,Jim Hogg,1996,392
Texas,Jim Hogg,1997,373
Texas,Jim Hogg,1998,367
Texas,Jim Hogg,1999,353
Texas,Jim Wells,1990,10624
Texas,Jim Wells,1991,10573
Texas,Jim Wells,1992,10390
Texas,Jim Wells,1993,10326
Texas,Jim Wells,1994,10153
Texas,Jim Wells,1995,10040
Texas,Jim Wells,1996,9827
Texas,Jim Wells,1997,9625
Texas,Jim Wells,1998,9436
Texas,Jim Wells,1999,9224
Texas,Johnson,1990,89998
Texas,Johnson,1991,90894
Texas,Johnson,1992,92338
Texas,Johnson,1993,93616
Texas,Johnson,1994,95637
Texas,Johnson,1995,98300
Texas,Johnson,1996,100404
Texas,Johnson,1997,103288
Texas,Johnson,1998,106867
Texas,Johnson,1999,110475
Texas,Jones,1990,13663
Texas,Jones,1991,13393
Texas,Jones,1992,13014
Texas,Jones,1993,14411
Texas,Jones,1994,14447
Texas,Jones,1995,14667
Texas,Jones,1996,14781
Texas,Jones,1997,14608
Texas,Jones,1998,14441
Texas,Jones,1999,14489
Texas,Karnes,1990,6553
Texas,Karnes,1991,6446
Texas,Karnes,1992,6312
Texas,Karnes,1993,6216
Texas,Karnes,1994,6175
Texas,Karnes,1995,6108
Texas,Karnes,1996,7996
Texas,Karnes,1997,7831
Texas,Karnes,1998,7670
Texas,Karnes,1999,7527
Texas,Kaufman,1990,49205
Texas,Kaufman,1991,50188
Texas,Kaufman,1992,50752
Texas,Kaufman,1993,52179
Texas,Kaufman,1994,54047
Texas,Kaufman,1995,55538
Texas,Kaufman,1996,57121
Texas,Kaufman,1997,58952
Texas,Kaufman,1998,60477
Texas,Kaufman,1999,62639
Texas,Kendall,1990,12290
Texas,Kendall,1991,12701
Texas,Kendall,1992,13154
Texas,Kendall,1993,13944
Texas,Kendall,1994,15141
Texas,Kendall,1995,15719
Texas,Kendall,1996,15988
Texas,Kendall,1997,16385
Texas,Kendall,1998,16923
Texas,Kendall,1999,17323
Texas,Kenedy,1990,94
Texas,Kenedy,1991,99
Texas,Kenedy,1992,98
Texas,Kenedy,1993,95
Texas,Kenedy,1994,93
Texas,Kenedy,1995,91
Texas,Kenedy,1996,86
Texas,Kenedy,1997,84
Texas,Kenedy,1998,84
Texas,Kenedy,1999,80
Texas,Kent,1990,888
Texas,Kent,1991,869
Texas,Kent,1992,850
Texas,Kent,1993,835
Texas,Kent,1994,816
Texas,Kent,1995,768
Texas,Kent,1996,743
Texas,Kent,1997,745
Texas,Kent,1998,746
Texas,Kent,1999,723
Texas,Kerr,1990,30476
Texas,Kerr,1991,30680
Texas,Kerr,1992,31349
Texas,Kerr,1993,31661
Texas,Kerr,1994,32298
Texas,Kerr,1995,32990
Texas,Kerr,1996,33635
Texas,Kerr,1997,33944
Texas,Kerr,1998,34309
Texas,Kerr,1999,34555
Texas,Kimble,1990,3361
Texas,Kimble,1991,3352
Texas,Kimble,1992,3323
Texas,Kimble,1993,3370
Texas,Kimble,1994,3313
Texas,Kimble,1995,3272
Texas,Kimble,1996,3312
Texas,Kimble,1997,3243
Texas,Kimble,1998,3207
Texas,Kimble,1999,3260
Texas,King,1990,300
Texas,King,1991,274
Texas,King,1992,286
Texas,King,1993,278
Texas,King,1994,294
Texas,King,1995,265
Texas,King,1996,283
Texas,King,1997,287
Texas,King,1998,292
Texas,King,1999,261
Texas,Kinney,1990,1587
Texas,Kinney,1991,1590
Texas,Kinney,1992,1589
Texas,Kinney,1993,1532
Texas,Kinney,1994,1587
Texas,Kinney,1995,1597
Texas,Kinney,1996,1601
Texas,Kinney,1997,1569
Texas,Kinney,1998,1588
Texas,Kinney,1999,1566
Texas,Kleberg,1990,11822
Texas,Kleberg,1991,11589
Texas,Kleberg,1992,11497
Texas,Kleberg,1993,11381
Texas,Kleberg,1994,11173
Texas,Kleberg,1995,10792
Texas,Kleberg,1996,10585
Texas,Kleberg,1997,10352
Texas,Kleberg,1998,10105
Texas,Kleberg,1999,9742
Texas,Knox,1990,3783
Texas,Knox,1991,3694
Texas,Knox,1992,3675
Texas,Knox,1993,3587
Texas,Knox,1994,3513
Texas,Knox,1995,3468
Texas,Knox,1996,3298
Texas,Knox,1997,3204
Texas,Knox,1998,3111
Texas,Knox,1999,2993
Texas,Lamar,1990,43513
Texas,Lamar,1991,43572
Texas,Lamar,1992,43774
Texas,Lamar,1993,44371
Texas,Lamar,1994,44146
Texas,Lamar,1995,44365
Texas,Lamar,1996,44748
Texas,Lamar,1997,44985
Texas,Lamar,1998,45253
Texas,Lamar,1999,45409
Texas,Lamb,1990,9603
Texas,Lamb,1991,9449
Texas,Lamb,1992,9282
Texas,Lamb,1993,9128
Texas,Lamb,1994,9092
Texas,Lamb,1995,9004
Texas,Lamb,1996,8920
Texas,Lamb,1997,8786
Texas,Lamb,1998,8639
Texas,Lamb,1999,8543
Texas,Lampasas,1990,11841
Texas,Lampasas,1991,11755
Texas,Lampasas,1992,11842
Texas,Lampasas,1993,12434
Texas,Lampasas,1994,13081
Texas,Lampasas,1995,14080
Texas,Lampasas,1996,14561
Texas,Lampasas,1997,14786
Texas,Lampasas,1998,14941
Texas,Lampasas,1999,14816
Texas,La Salle,1990,1203
Texas,La Salle,1991,1206
Texas,La Salle,1992,1178
Texas,La Salle,1993,1625
Texas,La Salle,1994,1586
Texas,La Salle,1995,1573
Texas,La Salle,1996,1506
Texas,La Salle,1997,1498
Texas,La Salle,1998,1476
Texas,La Salle,1999,1435
Texas,Lavaca,1990,17092
Texas,Lavaca,1991,17116
Texas,Lavaca,1992,16899
Texas,Lavaca,1993,16889
Texas,Lavaca,1994,16881
Texas,Lavaca,1995,16875
Texas,Lavaca,1996,16846
Texas,Lavaca,1997,16767
Texas,Lavaca,1998,16801
Texas,Lavaca,1999,16790
Texas,Lee,1990,11486
Texas,Lee,1991,11489
Texas,Lee,1992,11601
Texas,Lee,1993,11932
Texas,Lee,1994,12184
Texas,Lee,1995,12371
Texas,Lee,1996,12660
Texas,Lee,1997,12902
Texas,Lee,1998,12986
Texas,Lee,1999,12926
Texas,Leon,1990,12164
Texas,Leon,1991,12307
Texas,Leon,1992,12464
Texas,Leon,1993,12562
Texas,Leon,1994,12999
Texas,Leon,1995,13236
Texas,Leon,1996,13453
Texas,Leon,1997,13726
Texas,Leon,1998,13762
Texas,Leon,1999,14114
Texas,Liberty,1990,50206
Texas,Liberty,1991,50905
Texas,Liberty,1992,51837
Texas,Liberty,1993,53148
Texas,Liberty,1994,54993
Texas,Liberty,1995,57616
Texas,Liberty,1996,58520
Texas,Liberty,1997,59804
Texas,Liberty,1998,60493
Texas,Liberty,1999,62250
Texas,Limestone,1990,19504
Texas,Limestone,1991,19427
Texas,Limestone,1992,19249
Texas,Limestone,1993,19308
Texas,Limestone,1994,19180
Texas,Limestone,1995,19132
Texas,Limestone,1996,19000
Texas,Limestone,1997,19000
Texas,Limestone,1998,19001
Texas,Limestone,1999,18826
Texas,Lipscomb,1990,2748
Texas,Lipscomb,1991,2708
Texas,Lipscomb,1992,2652
Texas,Lipscomb,1993,2616
Texas,Lipscomb,1994,2556
Texas,Lipscomb,1995,2604
Texas,Lipscomb,1996,2641
Texas,Lipscomb,1997,2593
Texas,Lipscomb,1998,2547
Texas,Lipscomb,1999,2578
Texas,Live Oak,1990,6251
Texas,Live Oak,1991,6314
Texas,Live Oak,1992,6249
Texas,Live Oak,1993,6337
Texas,Live Oak,1994,6338
Texas,Live Oak,1995,6280
Texas,Live Oak,1996,6268
Texas,Live Oak,1997,6132
Texas,Live Oak,1998,6074
Texas,Live Oak,1999,5968
Texas,Llano,1990,11181
Texas,Llano,1991,11243
Texas,Llano,1992,11333
Texas,Llano,1993,11514
